property_name,rental_fee,deposit,floor,layout,size,building_age,distance_station,address,url,Layout_url,longitude,latitude,near_station_code,near_station_name
プライムパークス品川シーサイドザ・タワー,39.8,79.6,29,2LDK,82.91,6,4,東京都品川区東品川４,https://suumo.jp/chintai/jnc_000050540702/?bc=100381134718,https://img01.suumo.com/front/gazo/fr/bukken/718/100381134718/100381134718_go.jpg,35.6077303,139.7478469,367,品川シーサイド駅
パークシティ大崎 ザ タワー,24.3,48.6,8,1LDK,43.77,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,24.3,46.6,11,1LDK,42.89,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,24.5,49,7,1LDK,43.77,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,25,48,6,1LDK,44.03,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,25.3,48.6,8,1LDK,43.77,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,25.3,48.6,5,1LDK,43.77,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,26,50,19,1LDK,44.77,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,34.2,66.4,11,2LDK,56.52,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,34.8,67.6,6,2LDK,58.09,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,34.8,67.6,8,2LDK,57.57,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,35,66,4,2SLDK,66.98,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,38,114,23,2LDK,66.05,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,38.5,75,10,3LDK,68,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,41,80,18,3LDK,69.92,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
パークシティ大崎 ザ タワー,59,168,28,2LDK,83.74,10,7,東京都品川区北品川５,https://suumo.jp/chintai/jnc_000090577486/?bc=100377229449,https://img01.suumo.com/front/gazo/fr/bukken/449/100377229449/100377229449_go.jpg,35.623385,139.7315832,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,15.8,44.4,7,1DK,32.18,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,16,45,9,1DK,32.18,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,28.6,57.2,23,1LDK,47.15,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,36,108,7,3LDK,82.62,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,36.5,109.5,7,3LDK,82.62,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,37.5,75,8,2LDK,68.79,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,37.5,75,4,2LDK,68.79,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,37.5,75,3,2LDK,68.79,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,37.8,75.6,19,2LDK,62.42,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,41.6,83.2,10,3LDK,76.65,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,42.9,85.8,20,3LDK,71.05,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,44.3,88.6,14,3LDK,73.3,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,44.4,88.8,20,3LDK,73.37,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,44.7,89.4,19,3LDK,77,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
ＪＲ山手線 大崎駅 地下1地上23階建 築6年,49.8,99.6,23,3LDK,82.3,6,8,東京都品川区西品川１,https://suumo.jp/chintai/jnc_000090667532/?bc=100382393166,https://img01.suumo.com/front/gazo/fr/bukken/166/100382393166/100382393166_go.jpg,35.614947,139.731103,160,大崎駅
アパルトマン文庫の森,20.8,20,2,2LDK,69.74,1,5,東京都品川区戸越４,https://suumo.jp/chintai/jnc_000090881870/?bc=100382905821,https://img01.suumo.com/front/gazo/fr/bukken/821/100382905821/100382905821_go.jpg,,,339,戸越公園駅
リビオメゾン戸越銀座,10.5,9.5,2,1K,22.1,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
リビオメゾン戸越銀座,10.7,9.7,4,1K,22.1,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
リビオメゾン戸越銀座,11,10,7,1K,22.1,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
リビオメゾン戸越銀座,11.3,10.3,10,1K,22.1,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
リビオメゾン戸越銀座,11.4,10.4,11,1K,22.1,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
リビオメゾン戸越銀座,23,21.5,14,2LDK,44.2,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
リビオメゾン戸越銀座,23.1,43.2,15,2LDK,44.2,3,5,東京都品川区平塚２,https://suumo.jp/chintai/jnc_000090678070/?bc=100381595955,https://img01.suumo.com/front/gazo/fr/bukken/955/100381595955/100381595955_go.jpg,,,#N/A,戸越銀座駅
オープンレジデンシア目黒コート,18.1,0,1,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,18.7,0,2,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,18.8,0,2,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,18.9,0,3,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19,0,4,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19.5,0,4,1LDK,32.06,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19.5,0,-1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19.6,0,-1,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19.6,0,-1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19.7,0,-1,1LDK,31.68,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,19.9,0,1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20,0,4,1LDK,32.72,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20,0,1,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20,0,2,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20,0,1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.1,0,1,1LDK,31.68,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.1,0,3,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.1,0,2,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.2,0,3,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.5,0,-1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.6,0,-1,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.6,0,1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.7,0,-1,1LDK,31.68,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,20.9,0,1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21,0,3,1LDK,32.06,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21,0,2,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21,0,1,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21,0,1,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21.1,0,1,1LDK,31.68,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21.1,0,3,1LDK,31.25,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21.1,0,2,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21.2,0,4,1LDK,32.72,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,21.2,0,3,1LDK,30.73,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,22,0,3,1LDK,32.06,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,22.2,0,4,1LDK,32.72,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,25.7,0,3,2LDK,45.11,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,25.8,0,3,1SLDK,45.11,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,27,0,2,1SLDK,45.11,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,27.1,0,3,1SLDK,45.11,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,28,0,2,1SLDK,45.11,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
オープンレジデンシア目黒コート,28.1,0,3,1SLDK,45.11,0,8,東京都品川区上大崎３,https://suumo.jp/chintai/jnc_000090887776/?bc=100382820772,https://img01.suumo.com/front/gazo/fr/bukken/772/100382820772/100382820772_go.jpg,35.632845,139.7185143,32,目黒駅
